0.	0.
0.0005	10029.656021611947
0.001	20059.312369150026
0.0015	30088.96936854679
0.002	40118.62734572581
0.0025	50148.286626615125
0.003	60177.94753714667
0.0035	70207.61040325106
0.004	80237.27555085057
0.0045000000000000005	90266.94330620792
0.005	100296.61403173047
0.0055	110326.28807786149
0.006	120355.96576982315
0.006500000000000001	130385.64743239176
0.007	140415.3333898941
0.0075	150445.0239662162
0.008	160474.7194847894
0.0085	170504.42026859734
0.009000000000000001	180534.1266401772
0.0095	190563.83892161518
0.01	200593.5574333597
0.0105	210623.28243566613
0.011	220653.01421551095
0.0115	230682.75309436055
0.012	240712.499393928
0.0125	250742.2534361814
0.013000000000000001	260772.0155433336
0.0135	270801.7860378395
0.014	280831.5652424097
0.0145	290861.35347999586
0.015	300891.15107380296
0.0155	310920.95834727277
0.016	320950.7756240948
0.0165	330980.6032282032
0.017	341010.4414837829
0.0175	351040.29071525036
0.018000000000000002	361070.1512472684
0.0185	371100.0234047483
0.019	381129.90749585617
0.0195	391159.803695923
0.02	401189.7122965822
0.0205	411219.63362649665
0.021	421249.5680160478
0.021500000000000002	431279.51579733915
0.022	441309.4773041955
0.0225	451339.45287216385
0.023	461369.44283850555
0.0235	471399.4475422079
0.024	481429.4673239765
0.0245	491459.50253698183
0.025	501489.5536391539
0.025500000000000002	511519.62100600015
0.026000000000000002	521549.7049829899
0.0265	531579.8059161875
0.027	541609.9241522683
0.0275	551640.0600385007
0.028	561670.2139227611
0.0285	571700.3861535363
0.029	581730.5770799188
0.029500000000000002	591760.7870516009
0.03	601791.0164188866
0.0305	611821.2655326937
0.031	621851.5347445429
0.0315	631881.8244065738
0.032	641912.1348715317
0.0325	651942.4664927756
0.033	661972.8196242866
0.0335	672003.1948100259
0.034	682033.5928525343
0.0345	692064.0141207693
0.035	702094.4589604109
0.035500000000000004	712124.9277129318
0.036000000000000004	722155.4207155993
0.0365	732185.9383014704
0.037	742216.4807993899
0.0375	752247.0485339927
0.038	762277.6418256979
0.0385	772308.2609907109
0.039	782338.9063071941
0.0395	792369.57790691
0.04	802400.2760698209
0.0405	812431.0010987472
0.041	822461.7532939777
0.0415	832492.5329532652
0.042	842523.3403718331
0.0425	852554.1758423711
0.043000000000000003	862585.0396550283
0.043500000000000004	872615.9320974196
0.044	882646.8534546079
0.0445	892677.8040091175
0.045	902708.7840409256
0.0455	912739.7938274603
0.046	922770.8336436051
0.0465	932801.9037616757
0.047	942833.0044514501
0.0475	952864.1359678467
0.048	962895.2979720548
0.0485	972926.490395906
0.049	982957.713510463
0.0495	992988.967591213
0.05	1.0030202529180613e6
0.0505	1.0130515697753519e6
0.051000000000000004	1.0230829184518374e6
0.051500000000000004	1.0331142992407162e6
0.052000000000000005	1.0431457124395977e6
0.0525	1.0531771583505282e6
0.053	1.063208637279978e6
0.0535	1.0732401495867828e6
0.054	1.0832716957489992e6
0.0545	1.0933032760979813e6
0.055	1.103334890954398e6
0.0555	1.1133665406417393e6
0.056	1.1233982254863146e6
0.0565	1.1334299458172645e6
0.057	1.1434617019665476e6
0.0575	1.1534934942689554e6
0.058	1.1635253230621016e6
0.0585	1.1735571886864374e6
0.059000000000000004	1.183589091485244e6
0.059500000000000004	1.1936210318046429e6
0.06	1.2036530099935853e6
0.0605	1.2136850264038632e6
0.061	1.2237170813901094e6
0.0615	1.2337491753098096e6
0.062	1.2437813086242117e6
0.0625	1.2538134821336907e6
0.063	1.2638456962504645e6
0.0635	1.2738779513344583e6
0.064	1.2839102477440957e6
0.0645	1.2939425858363188e6
0.065	1.3039749659665609e6
0.0655	1.314007388488774e6
0.066	1.3240398537554105e6
0.0665	1.3340723621174318e6
0.067	1.3441049139242955e6
0.0675	1.3541375095239729e6
0.068	1.36417014918148e6
0.0685	1.3742028330177695e6
0.069	1.3842355613661455e6
0.0695	1.3942683345736933e6
0.07	1.4043011529883037e6
0.07050000000000001	1.4143340169586313e6
0.07100000000000001	1.4243669268341209e6
0.07150000000000001	1.4343998829649887e6
0.07200000000000001	1.444432885702231e6
0.0725	1.454465935397617e6
0.073	1.464499032403688e6
0.0735	1.4745321770737516e6
0.074	1.4845653697618963e6
0.0745	1.4945986108229659e6
0.075	1.5046319006125694e6
0.0755	1.5146652394870855e6
0.076	1.5246986278035732e6
0.0765	1.5347320658929893e6
0.077	1.544765554092597e6
0.0775	1.5547990927623592e6
0.078	1.5648326822633531e6
0.0785	1.574866322957764e6
0.079	1.584900015208891e6
0.0795	1.5949337593811392e6
0.08	1.6049675558400212e6
0.0805	1.6150014049521515e6
0.081	1.625035307085251e6
0.0815	1.635069262608143e6
0.082	1.645103271890744e6
0.0825	1.6551373355268526e6
0.083	1.665171454484319e6
0.0835	1.6752056291615535e6
0.084	1.6852398599191566e6
0.0845	1.695274147112751e6
0.085	1.705308491092996e6
0.0855	1.7153428922055755e6
0.08600000000000001	1.7253773507912094e6
0.08650000000000001	1.7354118671856641e6
0.08700000000000001	1.7454464417197355e6
0.08750000000000001	1.7554810747192795e6
0.088	1.7655157665051753e6
0.0885	1.7755505173933678e6
0.089	1.7855853276948505e6
0.0895	1.795620197715664e6
0.09	1.8056551277569134e6
0.0905	1.8156901180919458e6
0.091	1.8257251689076733e6
0.0915	1.835760280478507e6
0.092	1.8457954530879324e6
0.0925	1.8558306870155344e6
0.093	1.8658659825369958e6
0.0935	1.875901339924125e6
0.094	1.8859367594448416e6
0.0945	1.895972241363174e6
0.095	1.9060077859392734e6
0.0955	1.9160433934294072e6
0.096	1.9260790640859643e6
0.0965	1.9361147981574608e6
0.097	1.9461505955915595e6
0.0975	1.9561864556518947e6
0.098	1.9662223785094863e6
0.0985	1.9762583644182966e6
0.099	1.9862944136380195e6
0.0995	1.9963305264340837e6
0.1	2.0063667030776474e6
0.1005	2.0164029438455978e6
0.101	2.0264392490205483e6
0.1015	2.0364756188908364e6
0.10200000000000001	2.0465120537505138e6
0.10250000000000001	2.0565485538993583e6
0.10300000000000001	2.0665851196428575e6
0.10350000000000001	2.0766217512922056e6
0.10400000000000001	2.0866584491643172e6
0.1045	2.0966952135823152e6
0.105	2.1067320449200924e6
0.1055	2.1167689435407524e6
0.106	2.1268059097831035e6
0.1065	2.136842943991088e6
0.107	2.1468800465137693e6
0.1075	2.1569172177053303e6
0.108	2.166954457925081e6
0.1085	2.1769917675374267e6
0.109	2.1870291469119033e6
0.1095	2.197066596423133e6
0.11	2.2071041164508457e6
0.1105	2.217141707379864e6
0.111	2.227179369600104e6
0.1115	2.237217103676923e6
0.112	2.247254910791952e6
0.1125	2.2572927914396045e6
0.113	2.2673307460144376e6
0.1135	2.27736877490866e6
0.114	2.287406878512116e6
0.1145	2.2974450572123127e6
0.115	2.307483311394408e6
0.1155	2.317521641441203e6
0.116	2.3275600477331597e6
0.1165	2.3375985306484005e6
0.117	2.3476370905626994e6
0.11750000000000001	2.3576757278494965e6
0.11800000000000001	2.3677144428798943e6
0.11850000000000001	2.3777532360226456e6
0.11900000000000001	2.387792107636e6
0.11950000000000001	2.3978310580604803e6
0.12	2.4078700876566567e6
0.1205	2.417909196784505e6
0.121	2.4279483858019183e6
0.1215	2.4379876550647086e6
0.122	2.448027004926619e6
0.1225	2.4580664357393114e6
0.123	2.4681059478523736e6
0.1235	2.4781455416133227e6
0.124	2.4881852173676076e6
0.1245	2.498224975458601e6
0.125	2.508264816227621e6
0.1255	2.5183047400139053e6
0.126	2.5283447470772653e6
0.1265	2.538384837030095e6
0.127	2.548425010034282e6
0.1275	2.558465266434092e6
0.128	2.568505606578612e6
0.1285	2.5785460308217495e6
0.129	2.5885865395222236e6
0.1295	2.5986271330435583e6
0.13	2.608667811754083e6
0.1305	2.6187085760269286e6
0.131	2.62874942624002e6
0.1315	2.638790362776079e6
0.132	2.648831386022609e6
0.1325	2.658872496371904e6
0.133	2.668913694225064e6
0.1335	2.678954980040332e6
0.134	2.68899635424203e6
0.1345	2.6990378172404873e6
0.135	2.7090793694501864e6
0.1355	2.7191210112897935e6
0.136	2.72916274318214e6
0.1365	2.7392045655542086e6
0.137	2.7492464788371352e6
0.1375	2.759288483466204e6
0.138	2.7693305798808453e6
0.1385	2.7793727685246235e6
0.139	2.7894150498452317e6
0.1395	2.7994574242944987e6
0.14	2.8094998923283564e6
0.1405	2.819542454439683e6
0.14100000000000001	2.829585112630856e6
0.14150000000000001	2.839627868199769e6
0.14200000000000002	2.8496707215898517e6
0.14250000000000002	2.8597136732317954e6
0.14300000000000002	2.8697567235435573e6
0.14350000000000002	2.8797998729303884e6
0.14400000000000002	2.889843121784835e6
0.1445	2.899886470486736e6
0.145	2.9099299194032648e6
0.1455	2.9199734688889217e6
0.146	2.9300171192855355e6
0.1465	2.9400608709222977e6
0.147	2.950104724115739e6
0.1475	2.960148679122999e6
0.148	2.9701927361839833e6
0.1485	2.9802368955783956e6
0.149	2.9902811575740934e6
0.1495	3.000325522427063e6
0.15	3.0103699903814266e6
0.1505	3.020414561669453e6
0.151	3.030459236511559e6
0.1515	3.04050401511631e6
0.152	3.0505488976804237e6
0.1525	3.060593884388784e6
0.153	3.0706389754144377e6
0.1535	3.080684170918582e6
0.154	3.0907294710506024e6
0.1545	3.100774875948036e6
0.155	3.1108203857365963e6
0.1555	3.120865999310195e6
0.156	3.130911714503497e6
0.1565	3.1409575313878357e6
0.157	3.1510034500992214e6
0.1575	3.1610494707865915e6
0.158	3.171095593611791e6
0.1585	3.1811418187495945e6
0.159	3.1911881463876897e6
0.1595	3.2012345767266764e6
0.16	3.2112811099800756e6
0.1605	3.221327746374293e6
0.161	3.231374486148649e6
0.1615	3.241421329561442e6
0.162	3.2514682768980134e6
0.1625	3.261515328437724e6
0.163	3.2715624844709975e6
0.1635	3.281609745300894e6
0.164	3.2916571112431437e6
0.1645	3.3017045826261085e6
0.165	3.311752159790785e6
0.1655	3.3217998430907894e6
0.166	3.3318476328923567e6
0.1665	3.341895529574317e6
0.167	3.3519435335280905e6
0.1675	3.361991645157674e6
0.168	3.3720398648796366e6
0.1685	3.3820881931230896e6
0.169	3.3921366303296853e6
0.1695	3.4021851769536026e6
0.17	3.4122338337513516e6
0.1705	3.4222826029606047e6
0.171	3.43233148535338e6
0.1715	3.442380481400312e6
0.17200000000000001	3.4524295915681804e6
0.17250000000000001	3.4624788163199183e6
0.17300000000000001	3.472528156114626e6
0.17350000000000002	3.4825776114075687e6
0.17400000000000002	3.4926271826501745e6
0.17450000000000002	3.5026768702900456e6
0.17500000000000002	3.5127266747709573e6
0.17550000000000002	3.5227765965337018e6
0.176	3.53282663602301e6
0.1765	3.5428767936734096e6
0.177	3.5529270699132713e6
0.1775	3.56297746516707e6
0.178	3.5730279798554005e6
0.1785	3.5830786143949665e6
0.179	3.593129369198607e6
0.1795	3.603180244675272e6
0.18	3.613231241230049e6
0.1805	3.62328235926416e6
0.181	3.633333599174957e6
0.1815	3.6433849613559353e6
0.182	3.653436446196735e6
0.1825	3.663488054083141e6
0.183	3.673539785397092e6
0.1835	3.68359164051668e6
0.184	3.693643619816154e6
0.1845	3.7036957236635177e6
0.185	3.7137479515579822e6
0.1855	3.7238003031675485e6
0.186	3.7338527788684093e6
0.1865	3.7439053790437807e6
0.187	3.7539581040838747e6
0.1875	3.7640109543859083e6
0.188	3.7740639303540774e6
0.1885	3.784117032399582e6
0.189	3.7941702609405755e6
0.1895	3.804223616402285e6
0.19	3.8142770992240636e6
0.1905	3.824330709849468e6
0.191	3.8343844487243425e6
0.1915	3.844438316301368e6
0.192	3.854492313040087e6
0.1925	3.8645464394068457e6
0.193	3.8746006958748233e6
0.1935	3.8846550829240084e6
0.194	3.894709601041183e6
0.1945	3.904764250719933e6
0.195	3.9148190324606197e6
0.1955	3.9248739467703803e6
0.196	3.9349289941631104e6
0.1965	3.9449841751594613e6
0.197	3.9550394902868276e6
0.1975	3.9650949400793356e6
0.198	3.975150525077829e6
0.1985	3.9852062458298677e6
0.199	3.9952621028897082e6
0.1995	4.0053180973854824e6
0.2	4.0153742328170207e6
0.2005	4.0254305101486575e6
0.201	4.0354869299048176e6
0.2015	4.0455434925898155e6
0.202	4.0556001986878933e6
0.2025	4.065657048663231e6
0.203	4.0757140429599886e6
0.20350000000000001	4.085771182002315e6
0.20400000000000001	4.0958284661799525e6
0.20450000000000002	4.105885895856478e6
0.20500000000000002	4.115943471396358e6
0.20550000000000002	4.126001193144565e6
0.20600000000000002	4.1360590614264375e6
0.20650000000000002	4.1461170765476814e6
0.20700000000000002	4.156175238794383e6
0.20750000000000002	4.1662335484330356e6
0.20800000000000002	4.1762920057105394e6
0.2085	4.1863506108542145e6
0.209	4.196409364071806e6
0.2095	4.206468265551501e6
0.21	4.216527315461921e6
0.2105	4.226586513952131e6
0.211	4.236645861151649e6
0.2115	4.2467053571704365e6
0.212	4.256765002098906e6
0.2125	4.26682479600792e6
0.213	4.276884738948783e6
0.2135	4.286944830953238e6
0.214	4.297005072033473e6
0.2145	4.307065459864262e6
0.215	4.317125990795409e6
0.2155	4.327186664792094e6
0.216	4.337247481884975e6
0.2165	4.347308442126164e6
0.217	4.357369545589235e6
0.2175	4.36743079236923e6
0.218	4.377492182592066e6
0.2185	4.387553716421853e6
0.219	4.397615394019232e6
0.2195	4.407677215564485e6
0.22	4.417739181259056e6
0.2205	4.427801291325568e6
0.221	4.437863546007789e6
0.2215	4.447925945570639e6
0.222	4.457988490300173e6
0.2225	4.468051180503561e6
0.223	4.4781140165090915e6
0.2235	4.488176998666125e6
0.224	4.4982401273451075e6
0.2245	4.508303402937529e6
0.225	4.51836682585591e6
0.2255	4.528430396533778e6
0.226	4.538494115425641e6
0.2265	4.548557983006962e6
0.227	4.558621999774131e6
0.2275	4.568686166244439e6
0.228	4.5787504829560425e6
0.2285	4.588814950467928e6
0.229	4.598879569504571e6
0.2295	4.608944343625245e6
0.23	4.619009274597786e6
0.2305	4.629074363010664e6
0.231	4.6391396094439225e6
0.2315	4.64920501446925e6
0.232	4.659270578646476e6
0.2325	4.669336302513326e6
0.233	4.679402186614228e6
0.2335	4.689468231487812e6
0.234	4.699534437664562e6
0.23450000000000001	4.709600805666828e6
0.23500000000000001	4.719667336008838e6
0.23550000000000001	4.729734029196714e6
0.23600000000000002	4.739800885728482e6
0.23650000000000002	4.749867906094069e6
0.23700000000000002	4.759935090775347e6
0.23750000000000002	4.770002440246103e6
0.23800000000000002	4.780069954972083e6
0.23850000000000002	4.79013763541098e6
0.23900000000000002	4.800205482012457e6
0.23950000000000002	4.810273495218149e6
0.24	4.820341675461679e6
0.2405	4.830410023168665e6
0.241	4.840478538756724e6
0.2415	4.850547222635482e6
0.242	4.860616075206593e6
0.2425	4.870685096863737e6
0.243	4.880754287992633e6
0.2435	4.890823648971038e6
0.244	4.900893180007981e6
0.2445	4.910962880443665e6
0.245	4.92103275046069e6
0.2455	4.9311027904237155e6
0.246	4.941173000697223e6
0.2465	4.951243381635883e6
0.247	4.961313933605343e6
0.2475	4.971384656975559e6
0.248	4.981455552117863e6
0.2485	4.991526619404984e6
